693,3160
336,3164
221,3165
286,3170
532,3170
579,3170
834,3170
838,3170
987,3170
47,3175
125,3175
179,3175
322,3175
916,3175
325,3176
79,3180
238,3180
446,3180
520,3180
19,3184
662,3185
713,3185
565,3187
57,3190
172,3190
241,3190
282,3190
535,3190
863,3190
84,3195
604,3195
714,3199
580,3200
915,3200
920,3200
946,3200
452,3203
962,3203
279,3204
288,3204
444,3204
843,3204
882,3204
49,3205
441,3205
884,3205
971,3205
132,3210
715,3215
340,3220
538,3220
184,3225
970,3225
415,3226
534,3230
649,3230
889,3230
190,3232
469,3232
681,3232
725,3232
795,3232
943,3232
258,3235
966,3235
984,3235
234,3240
597,3240
111,3245
473,3245
367,3249
294,3250
417,3250
58,3255
623,3255
63,3260
65,3260
208,3260
410,3260
411,3260
455,3260
560,3260
642,3260
958,3260
992,3260
66,3265
35,3270
151,3270
312,3270
584,3270
256,3275
363,3280
975,3280
632,3285
293,3288
76,3289
247,3289
285,3289
477,3289
543,3289
20,3290
95,3290
137,3290
871,3290
75,3295
159,3295
97,3296
161,3300
498,3300
792,3300
933,3300
273,3305
400,3305
200,3310
689,3310
320,3315
814,3315
976,3315
341,3316
80,3317
134,3317
491,3317
624,3317
736,3317
881,3317
378,3318
304,3320
445,3320
460,3320
745,3320
821,3320
859,3320
34,3321
395,3325
414,3330
581,3330
910,3330
929,3330
113,3335
3,3340
773,3340
181,3345
429,3345
500,3345
630,3345
648,3345
945,3345
983,3345
999,3345
176,3350
321,3350
104,3352
61,3360
83,3360
122,3360
425,3360
526,3360
550,3360
753,3360
949,3360
953,3360
583,3362
146,3365
396,3365
591,3365
754,3365
331,3368
852,3368
530,3370
799,3370
9,3374
26,3374
88,3374
218,3374
226,3374
254,3374
467,3374
486,3374
523,3374
665,3374
742,3374
868,3374
902,3374
728,3377
188,3378
680,3378
194,3380
203,3380
806,3380
14,3383
107,3385
348,3385
722,3385
223,3387
17,3390
116,3390
270,3390
323,3390
867,3390
100,3397
109,3400
358,3400
699,3400
860,3401
85,3402
503,3402
768,3402
771,3402
89,3403
112,3406
250,3410
316,3410
549,3410
671,3410
749,3410
337,3420
907,3423
15,3430
281,3430
365,3430
406,3430
450,3430
664,3430
826,3430
841,3430
886,3430
935,3430
105,3435
848,3435
127,3437
129,3440
419,3445
185,3446
405,3450
420,3450
540,3450
911,3452
454,3455
782,3455
451,3457
44,3459
300,3459
327,3459
478,3459
688,3460
239,3465
594,3467
154,3470
438,3470
408,3480
461,3480
502,3480
186,3485
774,3485
228,3486
130,3487
138,3487
140,3487
297,3487
522,3487
646,3487
756,3487
926,3487
28,3490
126,3490
147,3490
816,3490
242,3497
619,3499
231,3500
607,3500
1,3505
891,3506
25,3509
553,3510
696,3511
465,3512
434,3515
605,3515
708,3515
922,3515
700,3518
264,3520
335,3520
428,3520
586,3520
393,3525
811,3525
430,3526
842,3527
148,3530
494,3530
873,3530
422,3535
212,3539
769,3539
121,3540
269,3540
360,3540
677,3540
55,3542
70,3544
160,3544
362,3544
457,3544
638,3544
690,3544
796,3544
928,3544
990,3545
507,3548
69,3550
235,3550
431,3550
506,3550
973,3550
740,3558
274,3560
295,3560
509,3560
783,3562
724,3565
901,3565
947,3565
932,3570
131,3572
368,3572
596,3572
658,3572
727,3572
895,3572
561,3577
135,3578
18,3580
789,3580
280,3590
354,3590
298,3595
944,3595
108,3600
310,3600
407,3600
849,3600
855,3600
880,3600
527,3610
997,3620
191,3629
313,3629
344,3629
643,3629
650,3629
703,3629
825,3629
864,3629
942,3629
567,3630
290,3634
155,3635
277,3635
732,3635
918,3635
68,3640
587,3645
614,3645
272,3650
679,3650
695,3650
21,3657
145,3657
206,3657
261,3657
265,3657
349,3657
496,3657
508,3657
593,3657
627,3657
666,3657
912,3657
271,3658
480,3660
519,3660
382,3664
157,3670
383,3670
599,3670
7,3679
704,3680
730,3680
760,3680
878,3680
890,3680
927,3680
711,3681
854,3685
54,3686
103,3686
192,3686
237,3686
381,3686
471,3686
675,3686
781,3686
898,3686
651,3695
803,3700
248,3710
857,3710
334,3713
149,3714
158,3714
266,3715
669,3715
982,3715
686,3720
62,3730
92,3730
152,3730
504,3730
622,3730
701,3730
923,3730
332,3740
845,3740
165,3742
485,3742
493,3742
546,3742
615,3742
640,3742
802,3742
956,3742
196,3749
227,3750
380,3750
409,3750
824,3750
220,3760
869,3765
244,3770
276,3770
667,3770
401,3772
951,3778
133,3780
197,3780
571,3790
930,3790
747,3791
45,3799
359,3799
809,3799
529,3802
350,3805
439,3810
694,3820
831,3822
11,3825
77,3825
251,3827
314,3827
443,3827
479,3827
762,3827
805,3827
517,3830
797,3830
117,3840
959,3840
114,3842
255,3850
670,3850
521,3855
562,3856
707,3856
790,3856
989,3856
16,3860
589,3860
655,3860
948,3860
377,3862
177,3865
545,3870
697,3875
115,3880
777,3880
986,3880
96,3884
168,3884
199,3884
284,3884
101,3890
230,3890
202,3895
487,3897
357,3900
82,3905
222,3910
626,3910
37,3912
710,3912
829,3912
536,3925
815,3932
36,3941
263,3941
474,3941
610,3941
788,3941
167,3945
448,3950
761,3955
547,3960
606,3960
74,3969
353,3969
978,3975
305,3980
573,3980
720,3980
872,3980
56,3990
913,3990
668,3997
862,3997
296,4000
120,4005
459,4010
691,4015
136,4019
974,4023
311,4025
616,4025
394,4026
343,4030
463,4030
302,4035
575,4040
687,4050
893,4050
213,4054
572,4054
654,4054
906,4054
837,4055
813,4060
931,4060
512,4064
53,4070
684,4070
38,4082
309,4082
542,4082
993,4082
46,4090
972,4090
499,4100
142,4110
317,4110
967,4110
497,4111
635,4111
950,4111
981,4111
968,4113
373,4130
839,4130
904,4130
663,4145
453,4148
232,4160
436,4170
421,4190
685,4196
798,4196
169,4210
424,4220
570,4220
830,4224
793,4240
260,4252
413,4280
566,4280
780,4289
118,4309
259,4309
861,4309
938,4309
874,4320
150,4330
170,4349
644,4380
366,4400
369,4400
153,4430
355,4490
514,4490
721,4500
209,4536
246,4540
162,4570
182,4593
375,4593
386,4593
389,4620
569,4655
102,4660
166,4700
110,4720
919,4720
372,4730
